15	22.732126	22.280330	22.099805	21.539503	21.395146	21.178451	20.853249	20.726978	20.239014	19.787220	19.932216	19.643183	19.932855	19.860836	19.951580	20.422097	20.368166	21.290800	22.267686	23.298827	25.252280	25.614291	28.092196	29.828638	30.136393	33.355766	34.766685	35.544643	37.172573	35.997393	33.936073	32.037512	28.981542	27.137234	23.068526	20.356161	17.625710	15.311206	14.389213	13.865080	13.684554	13.504028	13.323503	13.142978	12.962452	12.781926	12.601400	12.420874	12.240348	12.059822
16	1.805053	1.766546	1.746533	1.729366	1.693705	1.656620	1.639453	1.635090	1.596583	1.596488	1.553713	1.586339	1.576285	1.586148	1.610238	1.634328	1.705366	1.786362	1.813298	1.919902	2.052114	2.147337	2.305157	2.445905	2.589499	2.698948	2.772831	2.947723	2.988885	2.966027	2.628762	2.379701	2.096497	1.891539	1.662395	1.460283	1.296582	1.179828	1.134208	1.099969	1.085647	1.071326	1.057004	1.042682	1.028360	1.014038	0.999717	0.985395	0.971073	0.956751
17	1.847920	1.762738	1.763409	1.751815	1.708026	1.697966	1.694037	1.647182	1.641721	1.631660	1.627732	1.642201	1.653604	1.665007	1.690208	1.710809	1.812665	1.862395	1.974983	2.090637	2.206291	2.390934	2.480526	2.685099	2.704168	2.885745	3.042793	3.031199	2.939884	2.771914	2.634606	2.342454	2.053369	1.836339	1.637706	1.457471	1.277236	1.184388	1.145198	1.125939	1.111279	1.096619	1.081960	1.067300	1.052640	1.037980	1.023320	1.008660	0.994000	0.979340
18	2.123434	2.082213	2.046633	2.001652	1.981114	1.941774	1.923115	1.921379	1.910242	1.917907	1.914291	1.931357	1.952184	2.035058	2.033322	2.131237	2.167106	2.379715	2.449427	2.562384	2.769353	2.848466	3.068596	3.241720	3.488174	3.477036	3.512905	3.426559	3.454906	3.265148	2.881728	2.575396	2.270945	2.051103	1.782376	1.590738	1.451746	1.344717	1.314778	1.288599	1.271821	1.255044	1.238266	1.221488	1.204710	1.187932	1.171155	1.154377	1.137599	1.120821
19	1.888770	1.868628	1.833602	1.798577	1.788356	1.804592	1.743110	1.761000	1.747471	1.765361	1.760100	1.792873	1.809109	1.850149	1.939143	1.945458	2.080753	2.216048	2.399297	2.460181	2.570672	2.684470	2.737085	2.903799	2.867120	3.012336	2.987233	3.054731	2.948601	2.639079	2.384126	2.120905	1.960207	1.763130	1.552823	1.390472	1.300878	1.216245	1.181220	1.167692	1.150856	1.135674	1.120492	1.105310	1.090128	1.074946	1.059764	1.044582	1.029400	1.014218
20	1.573330	1.546672	1.527062	1.510976	1.501938	1.461184	1.439224	1.419614	1.409402	1.388617	1.377230	1.369368	1.352107	1.385360	1.393943	1.411924	1.432255	1.467857	1.537526	1.584876	1.695660	1.774727	1.833824	1.961054	2.174040	2.161478	2.332173	2.466452	2.458589	2.463649	2.360633	2.151893	1.981918	1.777877	1.557389	1.378016	1.222138	1.073309	0.994963	0.965955	0.952219	0.939657	0.927095	0.914534	0.901972	0.889411	0.876849	0.864287	0.851726	0.839164
21	2.174486	2.178418	2.098816	2.076088	2.067579	1.998640	2.009681	1.960293	1.966002	1.927279	1.941874	1.897818	1.887532	1.946561	2.002035	2.000635	2.088101	2.159572	2.266589	2.366496	2.500173	2.619632	2.843952	3.030949	3.191285	3.406720	3.595493	3.547883	3.621130	3.488208	3.189994	2.874007	2.643332	2.327345	2.048682	1.791346	1.585554	1.429526	1.364142	1.336082	1.318686	1.301290	1.283894	1.266498	1.249102	1.231706	1.214310	1.196914	1.179518	1.162122
22	2.418807	2.393315	2.299197	2.284103	2.262770	2.231040	2.205548	2.177977	2.173281	2.154028	2.155571	2.152955	2.169056	2.216350	2.238689	2.333815	2.399826	2.511588	2.650385	2.812059	2.944617	3.154121	3.434331	3.450432	3.705687	4.042047	3.974963	4.205263	3.903183	3.723801	3.482030	3.105085	2.767652	2.484289	2.132298	1.886368	1.686190	1.575434	1.520828	1.478699	1.459446	1.440193	1.420940	1.401687	1.382435	1.363182	1.343929	1.324676	1.305423	1.286170
23	1.366296	1.333474	1.318727	1.297525	1.281488	1.273197	1.259742	1.252742	1.226376	1.233579	1.252402	1.268642	1.299085	1.329528	1.344478	1.426566	1.463465	1.584287	1.674122	1.727805	1.837007	1.897146	2.070904	2.118132	2.271232	2.302966	2.255942	2.347068	2.159310	2.028363	1.879339	1.686417	1.481875	1.353510	1.165752	1.046425	0.943882	0.880073	0.851124	0.835086	0.824214	0.813341	0.802468	0.791595	0.780722	0.769849	0.758976	0.748103	0.737230	0.726357
24	0.348184	0.342983	0.341927	0.331199	0.331179	0.328396	0.329068	0.329048	0.329029	0.331773	0.335898	0.342787	0.347258	0.357947	0.373471	0.395905	0.398303	0.415209	0.463895	0.470093	0.510834	0.521523	0.560191	0.558444	0.567751	0.589148	0.576002	0.562511	0.547984	0.502368	0.466078	0.422535	0.373811	0.327158	0.282234	0.256307	0.234180	0.223452	0.216524	0.214087	0.210959	0.208176	0.205393	0.202610	0.199827	0.197044	0.194261	0.191478	0.188695	0.185912
25	2.667846	2.604828	2.565698	2.580312	2.483456	2.460250	2.423110	2.385970	2.384660	2.351501	2.338247	2.317032	2.313731	2.326355	2.317083	2.399376	2.443848	2.508226	2.610425	2.664850	2.830747	3.046407	3.166520	3.445878	3.579925	3.775680	4.031150	4.149273	4.229576	4.108833	3.882591	3.654358	3.338541	3.038648	2.663114	2.269666	2.003612	1.825143	1.684495	1.637402	1.608224	1.587009	1.565793	1.544577	1.523362	1.502146	1.480931	1.459715	1.438499	1.417284
26	5.863544	5.652737	5.707234	5.626666	5.483391	5.455884	5.365670	5.241689	5.214183	5.167382	5.120580	5.175077	5.176513	5.322661	5.280683	5.388241	5.659805	5.887955	6.236699	6.537206	6.842536	7.311872	7.438725	8.168543	8.285747	9.232632	9.301600	9.857764	9.550481	9.305908	8.617552	7.987082	7.366258	6.301652	5.487880	4.785053	4.304117	3.808711	3.675083	3.594515	3.547714	3.500913	3.454112	3.407311	3.360510	3.313708	3.266907	3.220106	3.173304	3.126503
27	1.983954	1.980400	1.920096	1.898807	1.865105	1.840269	1.834942	1.815427	1.817193	1.797678	1.795898	1.802984	1.827805	1.866813	1.872126	2.013993	2.099110	2.125705	2.255158	2.375744	2.522932	2.726869	2.817307	3.040752	3.115229	3.304979	3.409604	3.338659	3.273035	3.155981	2.827889	2.600883	2.251510	2.006769	1.765575	1.547436	1.414421	1.302688	1.249477	1.226415	1.210447	1.194479	1.178511	1.162543	1.146575	1.130607	1.114638	1.098670	1.082702	1.066734
28	1.887082	1.830845	1.803836	1.811213	1.754976	1.746879	1.730185	1.716930	1.715710	1.738560	1.744217	1.755032	1.777882	1.821363	1.895791	1.930675	2.053243	2.160337	2.339640	2.402033	2.569301	2.628256	2.855699	2.906057	3.023466	3.066947	3.149972	3.004333	2.975605	2.773230	2.483173	2.285956	1.982144	1.753981	1.513783	1.390494	1.277522	1.200654	1.166768	1.150074	1.135100	1.120126	1.105152	1.090178	1.075204	1.060229	1.045255	1.030281	1.015307	1.000333
29	2.229140	2.199713	2.176028	2.161912	2.136312	2.118369	2.115737	2.076740	2.097075	2.100184	2.137744	2.146595	2.247313	2.277217	2.326261	2.369562	2.527698	2.626503	2.822917	2.810715	3.056891	3.081054	3.267898	3.401153	3.499958	3.420769	3.341581	3.369571	3.160236	2.987266	2.647786	2.411656	2.219547	1.994901	1.802792	1.618338	1.506613	1.446564	1.397998	1.378140	1.360196	1.342253	1.324309	1.306366	1.288422	1.270478	1.252535	1.234591	1.216647	1.198704
30	27.793926	27.241669	27.020937	26.336066	26.159536	25.894601	25.497053	25.342627	24.746163	24.193906	24.371007	24.017663	24.371576	24.283456	24.394252	24.969184	24.903162	26.030642	27.224423	28.484509	30.871787	31.314109	34.342338	36.464396	36.840411	40.774817	42.499039	43.449701	45.439147	44.002817	41.483499	39.163096	35.428183	33.174087	28.201470	24.886490	21.549406	18.720662	17.593757	16.953090	16.732359	16.511627	16.290895	16.070163	15.849431	15.628698	15.407965	15.187233	14.966501	14.745770
31	1.555005	1.521835	1.504596	1.489807	1.459088	1.427144	1.412355	1.408595	1.375425	1.375341	1.338495	1.366595	1.357933	1.366427	1.387175	1.407923	1.469109	1.538873	1.562071	1.653893	1.767771	1.849789	1.985725	2.106955	2.230637	2.324909	2.388546	2.539186	2.574639	2.554948	2.264444	2.049915	1.805976	1.629434	1.432060	1.257969	1.116964	1.016397	0.977100	0.947607	0.935269	0.922931	0.910593	0.898255	0.885917	0.873579	0.861241	0.848903	0.836565	0.824227
32	1.958563	1.868160	1.868900	1.856620	1.810161	1.799509	1.795366	1.745652	1.739882	1.729229	1.725087	1.740474	1.752607	1.764740	1.791521	1.813419	1.921577	1.974398	2.093949	2.216755	2.339560	2.535606	2.630743	2.847947	2.868217	3.061008	3.227757	3.215477	3.118564	2.940274	2.794535	2.484414	2.177548	1.947177	1.736337	1.545026	1.353716	1.255176	1.213600	1.193182	1.177646	1.162111	1.146576	1.131040	1.115505	1.099969	1.084434	1.068898	1.053363	1.037827
33	2.361790	2.315917	2.276323	2.226263	2.203416	2.159636	2.138884	2.136972	2.124592	2.133148	2.129142	2.148165	2.171373	2.263665	2.261753	2.370792	2.410748	2.647486	2.725123	2.850910	3.081367	3.169471	3.414583	3.607358	3.881777	3.869398	3.909354	3.813239	3.844821	3.633568	3.206692	2.865647	2.526695	2.281947	1.982770	1.769423	1.614692	1.495549	1.462235	1.433109	1.414450	1.395790	1.377131	1.358472	1.339812	1.321153	1.302494	1.283834	1.265175	1.246516
34	23.025053	22.779475	22.352372	21.925266	21.800707	21.998864	21.249040	21.467367	21.302467	21.520796	21.456745	21.856596	22.054752	22.555453	23.641076	23.718211	25.368584	27.018962	29.254256	29.996993	31.344821	32.732986	33.374876	35.408474	34.961200	36.732592	36.426505	37.249919	35.955518	32.180245	29.070570	25.860050	23.900048	21.496316	18.931222	16.951051	15.858347	14.826151	14.399046	14.234147	14.028909	13.843841	13.658773	13.473705	13.288636	13.103567	12.918499	12.733430	12.548361	12.363294
35	25.034023	24.609794	24.297742	24.041783	23.898004	23.249409	22.899963	22.587911	22.425438	22.094691	21.913518	21.788436	21.513778	22.043090	22.179764	22.466013	22.789656	23.356362	24.465274	25.218948	26.982252	28.240739	29.181380	31.206442	34.596376	34.396506	37.113354	39.250597	39.125515	39.206097	37.566567	34.244317	31.539066	28.291604	24.782385	21.927555	19.446665	17.077955	15.831060	15.369434	15.150868	14.951000	14.751130	14.551261	14.351392	14.151522	13.951653	13.751783	13.551914	13.352046
36	1.786153	1.789409	1.723952	1.705278	1.698300	1.641615	1.650719	1.610116	1.614834	1.583002	1.595030	1.558813	1.550373	1.598951	1.644604	1.643474	1.715444	1.774255	1.862306	1.944510	2.054491	2.152776	2.337318	2.491158	2.623069	2.800301	2.955603	2.916462	2.976736	2.867419	2.622138	2.362236	2.172511	1.912610	1.683410	1.471755	1.302496	1.174174	1.120413	1.097353	1.083065	1.068778	1.054490	1.040202	1.025914	1.011627	0.997339	0.983051	0.968763	0.954476
37	1.502450	1.486615	1.428152	1.418777	1.405526	1.385817	1.369982	1.352856	1.349940	1.337981	1.338939	1.337315	1.347316	1.376694	1.390570	1.449659	1.490663	1.560086	1.646302	1.746728	1.829068	1.959205	2.133262	2.143263	2.301819	2.510754	2.469084	2.612138	2.424497	2.313072	2.162892	1.928748	1.719147	1.543132	1.324489	1.171726	1.047382	0.978585	0.944666	0.918497	0.906538	0.894579	0.882620	0.870661	0.858702	0.846743	0.834784	0.822825	0.810866	0.798907
38	2.388547	2.331141	2.305358	2.268281	2.240239	2.225750	2.202225	2.189994	2.143883	2.156498	2.189443	2.217870	2.271143	2.324417	2.350585	2.494208	2.558776	2.770162	2.927338	3.021269	3.212327	3.317552	3.621547	3.704184	3.972039	4.027572	3.945319	4.104755	3.776298	3.547227	3.286533	2.949041	2.591221	2.366667	2.038210	1.829468	1.650089	1.538473	1.487844	1.459802	1.440795	1.421788	1.402781	1.383774	1.364768	1.345761	1.326754	1.307747	1.288740	1.269733
39	21.225168	20.908174	20.843766	20.189993	20.188728	20.019074	20.059907	20.058644	20.057381	20.224507	20.475827	20.895536	21.167906	21.819151	22.765078	24.131980	24.278056	25.308180	28.274779	28.652393	31.134875	31.786118	34.142309	34.035801	34.602851	35.906605	35.105493	34.283332	33.398020	30.618330	28.406954	25.753556	22.784426	19.941590	17.203997	15.624082	14.275702	13.621928	13.199691	13.051086	12.860384	12.690732	12.521078	12.351425	12.181771	12.012118	11.842464	11.672810	11.503157	11.333505
40	28.995154	28.309185	27.883464	28.043313	26.988650	26.736433	26.332399	25.928367	25.914714	25.554058	25.410282	25.179752	25.144410	25.282573	25.182170	26.079399	26.564565	27.266610	28.380718	28.974323	30.782442	33.132751	34.442051	37.486368	38.947482	41.080920	43.864984	45.152592	46.028140	44.713220	42.248856	39.762799	36.322484	33.055674	28.964728	24.678589	21.780466	19.836607	18.304811	17.792342	17.475060	17.244532	17.014002	16.783472	16.552942	16.322411	16.091882	15.861351	15.630822	15.400293
41	2.318353	2.235033	2.256561	2.224711	2.168080	2.157200	2.121538	2.072532	2.061652	2.043147	2.024642	2.046169	2.046727	2.104473	2.087874	2.130371	2.237681	2.327835	2.465646	2.584394	2.705049	2.890517	2.940639	3.229047	3.275356	3.649548	3.676794	3.896576	3.775131	3.678468	3.406425	3.157258	2.911903	2.491169	2.169563	1.891801	1.701729	1.505939	1.453120	1.421271	1.402766	1.384261	1.365755	1.347250	1.328745	1.310240	1.291734	1.273229	1.254724	1.236219
42	1.442194	1.439608	1.395778	1.380304	1.355807	1.337755	1.333880	1.319695	1.320976	1.306790	1.305493	1.310641	1.328677	1.357024	1.360883	1.463985	1.525843	1.545168	1.639248	1.726884	1.833852	1.982065	2.047790	2.210180	2.264305	2.402207	2.478243	2.426680	2.378983	2.293909	2.055459	1.890475	1.636558	1.458685	1.283390	1.124850	1.028177	0.946969	0.908295	0.891532	0.879924	0.868316	0.856708	0.845100	0.833492	0.821884	0.810276	0.798668	0.787060	0.775453
43	20.354365	19.747452	19.456040	19.535801	18.928888	18.841619	18.661559	18.518615	18.505581	18.752371	18.813576	18.930452	19.177244	19.646741	20.450292	20.826992	22.150192	23.306363	25.242001	25.915642	27.721369	28.357892	30.813177	31.356905	32.624431	33.093923	33.990272	32.418303	32.108331	29.923921	26.793017	24.664285	21.384909	18.922121	16.329420	14.998715	13.779362	12.949743	12.584094	12.404032	12.242529	12.081028	11.919525	11.758023	11.596520	11.435017	11.273514	11.112011	10.950509	10.789007
44	3.303178	3.259538	3.224425	3.203526	3.165570	3.138986	3.135143	3.077288	3.107557	3.112242	3.168094	3.181307	3.330967	3.375448	3.448356	3.512737	3.747676	3.894494	4.186287	4.168230	4.533932	4.569885	4.847465	5.045450	5.192267	5.074718	4.957168	4.998807	4.687957	4.431117	3.926966	3.576319	3.291052	2.957461	2.672195	2.398299	2.232424	2.143301	2.071234	2.041806	2.015222	1.988637	1.962052	1.935468	1.908883	1.882298	1.855714	1.829129	1.802544	1.775960
45	1.984606	1.935084	1.926668	1.878614	1.870199	1.832421	1.809325	1.775951	1.782217	1.728291	1.719875	1.708524	1.707449	1.725461	1.724386	1.757078	1.807388	1.804845	1.859559	1.983275	2.061479	2.191068	2.282485	2.391520	2.588642	2.754933	2.865436	3.030259	3.077633	3.041323	2.966843	2.726464	2.552151	2.352880	2.066989	1.832483	1.583296	1.410451	1.272841	1.215978	1.194350	1.178594	1.162838	1.147082	1.131326	1.115571	1.099815	1.084059	1.068303	1.052548
46	1.677983	1.646130	1.618241	1.594319	1.569074	1.557047	1.509332	1.518454	1.487923	1.490436	1.463869	1.454486	1.464930	1.466121	1.484496	1.498905	1.556934	1.624215	1.659774	1.731020	1.867035	1.940925	2.072975	2.230138	2.355579	2.598660	2.543014	2.602364	2.741022	2.686698	2.559675	2.289897	2.153622	1.870626	1.655043	1.424919	1.259564	1.128575	1.061033	1.027857	1.011865	0.998517	0.985168	0.971820	0.958471	0.945123	0.931774	0.918426	0.905078	0.891729
47	1.622704	1.615331	1.577956	1.570584	1.534638	1.525837	1.512749	1.478232	1.473717	1.446343	1.470401	1.450170	1.464229	1.512575	1.495202	1.563550	1.633327	1.693103	1.748593	1.802654	1.966724	2.107935	2.206286	2.361784	2.481565	2.677067	2.728271	2.729470	2.744957	2.480420	2.487335	2.235656	2.031124	1.766588	1.547769	1.333236	1.191567	1.079900	1.028238	1.006579	0.992063	0.978976	0.965888	0.952801	0.939714	0.926627	0.913540	0.900452	0.887365	0.874278
48	2.239371	2.236005	2.174426	2.164823	2.117797	2.101957	2.098590	2.043248	2.066910	2.017805	2.043545	2.042258	2.090868	2.135320	2.140270	2.280357	2.383022	2.398367	2.650723	2.695174	2.868526	3.098012	3.204835	3.403135	3.724098	3.764392	3.869135	3.768054	3.689843	3.515996	3.152957	2.891791	2.609834	2.344510	2.058395	1.801387	1.575564	1.468246	1.408746	1.376274	1.358354	1.340435	1.322516	1.304597	1.286677	1.268758	1.250839	1.232919	1.215000	1.197081
49	1.272448	1.258555	1.230339	1.200822	1.202553	1.183452	1.166954	1.168685	1.174321	1.179958	1.140025	1.187325	1.173432	1.267604	1.283657	1.355695	1.409505	1.490657	1.545769	1.656867	1.740623	1.843909	1.965423	2.079125	2.204544	2.159403	2.211912	2.201924	2.141159	2.042637	1.813915	1.643782	1.451516	1.319142	1.095628	0.987991	0.903790	0.815684	0.791374	0.768367	0.757078	0.747091	0.737103	0.727116	0.717129	0.707141	0.697154	0.687167	0.677179	0.667192
50	3.775961	3.819766	3.756086	3.651066	3.614947	3.567803	3.534440	3.479028	3.420860	3.384741	3.343109	3.312502	3.328747	3.344992	3.336433	3.382994	3.424044	3.489897	3.558507	3.792477	3.916207	4.197030	4.386904	4.585047	4.898942	5.267958	5.592878	5.760703	5.834825	6.010920	5.688174	5.296527	4.813932	4.518747	4.016860	3.525997	2.996549	2.742704	2.472323	2.361791	2.322915	2.289552	2.258945	2.228337	2.197730	2.167122	2.136515	2.105908	2.075300	2.044693
51	1.928284	1.906690	1.903599	1.857335	1.820322	1.794103	1.763257	1.747831	1.720070	1.727772	1.698468	1.703086	1.706163	1.713865	1.741611	1.766273	1.803271	1.868023	1.912730	2.005235	2.134746	2.282759	2.396851	2.541780	2.771514	2.874812	2.953441	3.126124	3.227881	3.056724	2.921031	2.547888	2.416820	2.088392	1.907984	1.696738	1.443862	1.314336	1.218732	1.184803	1.170919	1.153951	1.138524	1.123098	1.107672	1.092245	1.076819	1.061393	1.045966	1.030540
52	1.843000	1.833229	1.828523	1.786675	1.763397	1.719861	1.689830	1.693565	1.658470	1.658828	1.633863	1.659545	1.681851	1.704157	1.739969	1.770716	1.840293	1.903118	2.052044	2.157075	2.267171	2.421162	2.644372	2.818622	2.847681	3.059073	3.120209	3.139138	3.244169	2.962587	2.838013	2.571625	2.300172	2.054044	1.733631	1.539838	1.393317	1.246796	1.164430	1.139464	1.124628	1.109792	1.094956	1.080120	1.065284	1.050448	1.035612	1.020776	1.005940	0.991104
53	19.580742	19.057981	19.116643	18.419453	18.400596	18.207310	17.839594	17.820735	17.704971	17.705493	17.783541	17.551490	18.366010	18.444056	19.142290	20.014951	20.616280	21.837799	23.679507	24.881643	26.180682	28.487529	28.643098	31.008089	31.124896	33.354217	33.936169	33.394024	33.084456	29.867748	28.337181	25.256143	23.008481	20.683297	17.737926	15.315836	13.882173	12.777986	12.080794	11.887509	11.713602	11.559077	11.404553	11.250028	11.095502	10.940978	10.786452	10.631927	10.477402	10.322877
54	1.472521	1.448896	1.431277	1.419663	1.376520	1.375416	1.371310	1.344682	1.381113	1.383012	1.386412	1.415335	1.429245	1.492701	1.535136	1.594088	1.680064	1.784056	1.846010	1.974025	2.016461	2.174503	2.231953	2.408011	2.471467	2.549936	2.464755	2.505689	2.453539	2.188192	2.038451	1.806135	1.666904	1.461613	1.299861	1.100575	1.027405	0.946728	0.912594	0.891972	0.880358	0.868745	0.857131	0.845517	0.833904	0.822290	0.810676	0.799063	0.787449	0.775836
